Date,Portfolio_Value,Action
2020-02-17,169207.58166503906,HOLD
2020-02-18,169197.62377929688,HOLD
2020-02-19,170207.42999267578,HOLD
2020-02-20,168692.6976928711,HOLD
2020-02-24,167922.84588623047,HOLD
2020-02-25,167677.88189697266,HOLD
2020-02-26,166748.0298461914,HOLD
2020-02-27,168372.7431640625,HOLD
2020-02-28,162133.8673095703,HOLD
2020-03-02,159999.23364257812,HOLD
2020-03-03,162728.73608398438,HOLD
2020-03-04,160894.07989501953,HOLD
2020-03-05,165233.29754638672,HOLD
2020-03-06,163203.66595458984,HOLD
2020-03-09,157914.60388183594,HOLD
2020-03-11,159029.39685058594,HOLD
2020-03-12,146606.59735107422,HOLD
2020-03-13,147106.51385498047,HOLD
2020-03-16,138473.04223632812,HOLD
2020-03-17,132374.12829589844,HOLD
2020-03-18,117301.79583740236,HOLD
2020-03-19,121191.1085510254,HOLD
2020-03-20,126340.19338989259,HOLD
2020-03-23,109933.10592651369,HOLD
2020-03-24,115397.13571166994,HOLD
2020-03-25,129119.70739746095,HOLD
2020-03-26,137398.23400878906,HOLD
2020-03-27,140012.7611694336,HOLD
2020-03-30,129474.63708496095,HOLD
2020-03-31,129709.59722900392,HOLD
2020-04-01,118271.61730957034,HOLD
2020-04-03,114192.33877563477,HOLD
2020-04-07,119911.33639526369,HOLD
2020-04-08,118871.51864624025,HOLD
2020-04-09,127395.00924682619,HOLD
2020-04-13,125195.39654541017,HOLD
2020-04-15,117481.7578125,HOLD
2020-04-16,113192.5210876465,HOLD
2020-04-17,118731.54141235354,HOLD
2020-04-20,117881.68948364259,HOLD
2020-04-21,113122.53247070314,HOLD
2020-04-22,115322.14517211917,HOLD
2020-04-23,125070.42507934572,HOLD
2020-04-24,124060.59588623048,HOLD
2020-04-27,130464.46624755861,HOLD
2020-04-28,132769.04272460938,HOLD
2020-04-29,132889.04290771484,HOLD
2020-04-30,135823.52459716797,HOLD
2020-05-04,127884.92190551759,HOLD
2020-05-05,123940.6110229492,HOLD
2020-05-06,124700.48962402345,HOLD
2020-05-07,120086.29644775392,HOLD
2020-05-08,121850.99465942384,HOLD
2020-05-11,118951.51110839845,HOLD
2020-05-12,115827.04827880861,HOLD
2020-05-13,118776.52807617186,HOLD
2020-05-14,117416.76345825197,HOLD
2020-05-15,117936.6799926758,HOLD
2020-05-18,111472.82485961917,HOLD
2020-05-19,113152.52868652345,HOLD
2020-05-20,116117.014251709,HOLD
2020-05-21,115132.18701171878,HOLD
2020-05-22,116126.9951171875,HOLD
2020-05-26,115427.12426757814,HOLD
2020-05-27,121860.98318481447,HOLD
2020-05-28,123050.76669311525,HOLD
2020-05-29,122505.87884521486,HOLD
2020-06-01,124945.43063354494,HOLD
2020-06-02,134393.7713623047,HOLD
2020-06-03,138758.0062866211,HOLD
2020-06-04,133543.91943359375,HOLD
2020-06-05,133883.83569335938,HOLD
2020-06-08,133778.87957763672,HOLD
2020-06-09,130519.4490966797,HOLD
2020-06-10,133328.95166015625,HOLD
2020-06-11,129974.53826904298,HOLD
2020-06-12,128084.89157104494,HOLD
2020-06-15,124995.42687988284,HOLD
2020-06-16,127784.92941284184,HOLD
2020-06-17,124485.51419067384,HOLD
2020-06-18,130439.46429443361,HOLD
2020-06-19,130354.4852294922,HOLD
2020-06-22,135638.55303955078,HOLD
2020-06-23,139092.94360351562,HOLD
2020-06-24,134493.74853515625,HOLD
2020-06-25,138273.07257080078,HOLD
2020-06-26,134113.81689453125,HOLD
2020-06-29,135668.5492553711,HOLD
2020-06-30,136148.45806884766,HOLD
2020-07-01,135778.51495361328,HOLD
2020-07-02,135303.5850830078,HOLD
2020-07-03,135483.5776977539,HOLD
2020-07-06,136893.30792236328,HOLD
2020-07-07,136928.32904052734,HOLD
2020-07-08,135378.60626220703,HOLD
2020-07-09,136918.34051513672,HOLD
2020-07-10,135038.64404296875,HOLD
2020-07-13,133658.87939453125,HOLD
2020-07-14,129934.56884765626,HOLD
2020-07-15,129104.69396972658,HOLD
2020-07-16,132369.14935302734,HOLD
2020-07-17,132849.0428466797,HOLD
2020-07-20,132009.1947631836,HOLD
2020-07-21,136003.4712524414,HOLD
2020-07-22,134338.7885131836,HOLD
2020-07-23,137508.21502685547,HOLD
2020-07-24,135103.6307373047,HOLD
2020-07-27,132364.1244506836,HOLD
2020-07-28,138508.03271484375,HOLD
2020-07-29,139047.94927978516,HOLD
2020-07-30,138603.015625,HOLD
2020-07-31,136678.37078857422,HOLD
2020-08-03,130959.35784912111,HOLD
2020-08-04,132499.12274169922,HOLD
2020-08-05,133523.89642333984,HOLD
2020-08-06,134113.81689453125,HOLD
2020-08-07,134353.78662109375,HOLD
2020-08-10,136123.47143554688,HOLD
2020-08-11,136563.3955078125,HOLD
2020-08-12,133613.91571044922,HOLD
2020-08-13,133728.8603515625,HOLD
2020-08-14,130849.39215087892,HOLD
2020-08-17,132859.06201171875,HOLD
2020-08-18,137038.2794189453,HOLD
2020-08-19,135663.53967285156,HOLD
2020-08-20,133938.8491821289,HOLD
2020-08-21,134043.82061767578,HOLD
2020-08-24,138827.98724365234,HOLD
2020-08-25,140112.75366210938,HOLD
2020-08-26,143772.1234741211,HOLD
2020-08-27,142102.41583251953,HOLD
2020-08-28,146811.5765991211,HOLD
2020-08-31,140237.7021484375,HOLD
2020-09-01,143167.22021484375,HOLD
2020-09-02,142452.3359375,HOLD
2020-09-03,139772.82208251953,HOLD
2020-09-04,138108.1240234375,HOLD
2020-09-07,136978.31762695312,HOLD
2020-09-08,135173.6576538086,HOLD
2020-09-09,132719.0694580078,HOLD
2020-09-10,132054.17376708984,HOLD
2020-09-11,133139.00115966797,HOLD
2020-09-14,130574.44726562501,HOLD
2020-09-15,132499.12274169922,HOLD
2020-09-16,132644.07891845703,HOLD
2020-09-17,130614.43200683595,HOLD
2020-09-18,127814.9332885742,HOLD
2020-09-21,128889.75683593751,HOLD
2020-09-22,127160.05676269534,HOLD
2020-09-23,127644.9598388672,HOLD
2020-09-24,124715.47241210936,HOLD
2020-09-25,125410.36431884767,HOLD
2020-09-28,127974.91055297854,HOLD
2020-09-29,126430.17437744142,HOLD
2020-09-30,126925.08895874025,HOLD
2020-10-01,130609.43774414064,HOLD
2020-10-05,131564.27642822266,HOLD
2020-10-06,133928.86065673828,HOLD
2020-10-07,132574.09796142578,HOLD
2020-10-08,132114.16619873047,HOLD
2020-10-09,132089.1948852539,HOLD
2020-10-12,131394.2876586914,HOLD
2020-10-13,134598.71997070312,HOLD
2020-10-14,135438.58337402344,HOLD
2020-10-15,131059.35034179689,HOLD
2020-10-16,133758.87188720703,HOLD
2020-10-19,137773.15606689453,HOLD
2020-10-20,136983.31188964844,HOLD
2020-10-21,139432.87518310547,HOLD
