Date,Cash,Shares,Price,Portfolio_Value,Signal,Action
2021-03-26,5278.76,215,559.57,125585.52,1.0,HOLD
2021-03-30,5278.76,215,572.04,128268.02,1.0,HOLD
2021-03-31,5278.76,215,563.0,126323.72,1.0,HOLD
2021-04-01,5278.76,215,574.9,128881.46,1.0,HOLD
2021-04-05,5278.76,215,552.51,124067.54,1.0,HOLD
2021-04-06,5278.76,215,547.33,122955.01,1.0,HOLD
2021-04-07,5278.76,215,558.7,125398.38,1.0,HOLD
2021-04-08,5278.76,215,557.78,125200.82,1.0,HOLD
2021-04-09,5278.76,215,547.62,123017.41,1.0,HOLD
2021-04-12,5278.76,215,520.88,117267.7,1.0,HOLD
2021-04-13,5278.76,215,542.21,121852.92,1.0,HOLD
2021-04-15,5278.76,215,556.33,124888.91,1.0,HOLD
2021-04-16,5278.76,215,548.35,123173.37,1.0,HOLD
2021-04-19,5278.76,215,541.38,121676.14,1.0,HOLD
2021-04-20,5278.76,215,540.75,121540.98,1.0,HOLD
2021-04-22,5278.76,215,560.2,125720.69,1.0,HOLD
2021-04-23,5278.76,215,551.25,123797.19,1.0,HOLD
2021-04-26,5278.76,215,571.7,128195.25,1.0,HOLD
2021-04-27,5278.76,215,579.1,129786.04,1.0,HOLD
2021-04-28,5278.76,215,600.96,134485.58,1.0,HOLD
2021-04-29,5278.76,215,601.06,134506.37,1.0,HOLD
2021-04-30,5278.76,215,580.8,130149.93,1.0,HOLD
2021-05-03,5278.76,215,577.17,129370.13,1.0,HOLD
2021-05-04,5278.76,215,572.14,128288.82,1.0,HOLD
2021-05-05,5278.76,215,583.02,130628.19,1.0,HOLD
2021-05-06,5278.76,215,588.24,131751.12,1.0,HOLD
2021-05-07,5278.76,215,587.18,131522.37,1.0,HOLD
2021-05-10,5278.76,215,593.13,132801.24,1.0,HOLD
2021-05-11,5278.76,215,589.84,132094.22,1.0,HOLD
2021-05-12,5278.76,215,575.23,128954.24,1.0,HOLD
2021-05-14,5278.76,215,577.7,129484.5,1.0,HOLD
2021-05-17,5278.76,215,603.14,134953.47,1.0,HOLD
2021-05-18,5278.76,215,612.42,136949.75,1.0,HOLD
2021-05-19,5278.76,215,604.93,135338.18,1.0,HOLD
2021-05-20,5278.76,215,598.3,133913.73,1.0,HOLD
2021-05-21,5278.76,215,621.37,138873.23,1.0,HOLD
2021-05-24,5278.76,215,626.11,139892.16,1.0,HOLD
2021-05-25,5278.76,215,628.96,140505.61,1.0,HOLD
2021-05-26,5278.76,215,631.09,140963.09,1.0,HOLD
2021-05-27,5278.76,215,630.85,140911.11,1.0,HOLD
2021-05-28,5278.76,215,621.95,138998.0,1.0,HOLD
2021-05-31,5278.76,215,641.0,143094.53,1.0,HOLD
2021-06-01,5278.76,215,628.77,140464.01,1.0,HOLD
2021-06-02,5278.76,215,627.08,140100.11,1.0,HOLD
2021-06-03,5278.76,215,628.91,140495.2,1.0,HOLD
2021-06-04,5278.76,215,621.61,138925.21,1.0,HOLD
2021-06-07,5278.76,215,626.93,140068.92,1.0,HOLD
2021-06-08,5278.76,215,621.32,138862.84,1.0,HOLD
2021-06-09,5278.76,215,615.23,137552.78,1.0,HOLD
2021-06-10,5278.76,215,619.39,138446.96,1.0,HOLD
2021-06-11,5278.76,215,614.84,137469.6,1.0,HOLD
2021-06-14,5278.76,215,614.31,137355.25,1.0,HOLD
2021-06-15,5278.76,215,624.13,139465.88,1.0,HOLD
2021-06-16,5278.76,215,619.1,138384.56,1.0,HOLD
2021-06-17,5278.76,215,612.23,136908.14,1.0,HOLD
2021-06-18,5278.76,215,609.72,136367.5,1.0,HOLD
2021-06-21,5278.76,215,610.54,136544.25,1.0,HOLD
2021-06-22,5278.76,215,610.15,136461.07,1.0,HOLD
2021-06-23,5278.76,215,604.2,135182.22,1.0,HOLD
2021-06-24,5278.76,215,613.25,137126.49,1.0,HOLD
2021-06-25,5278.76,215,627.7,140235.26,1.0,HOLD
2021-06-28,5278.76,215,628.96,140505.61,1.0,HOLD
2021-06-29,5278.76,215,619.1,138384.56,1.0,HOLD
2021-06-30,5278.76,215,610.2,136471.46,1.0,HOLD
2021-07-01,5278.76,215,610.15,136461.07,1.0,HOLD
2021-07-02,5278.76,215,619.24,138415.76,1.0,HOLD
2021-07-05,5278.76,215,626.59,139996.13,1.0,HOLD
2021-07-06,5278.76,215,628.96,140505.61,1.0,HOLD
2021-07-07,5278.76,215,632.54,141275.0,1.0,HOLD
2021-07-08,5278.76,215,620.84,138758.87,1.0,HOLD
2021-07-09,5278.76,215,617.6,138062.26,1.0,HOLD
2021-07-12,5278.76,215,625.04,139663.43,1.0,HOLD
2021-07-13,5278.76,215,643.13,143552.01,1.0,HOLD
2021-07-14,5278.76,215,642.55,143427.23,1.0,HOLD
2021-07-15,5278.76,215,645.55,144071.88,1.0,HOLD
2021-07-16,5278.76,215,638.63,142585.06,1.0,HOLD
2021-07-19,5278.76,215,634.38,141670.11,1.0,HOLD
